! Stikord !! Side !! Sektion !! Lyd
| Bogstav: A || 207 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-A.mp3</html5media>
| ødemer  || 181 || [[12_Det_perifere_karsystem#Hævede_ben_(ødemer)|12.1.2]] || 
| øjenmedierne  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| øjne  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| øjne  || 204 || [[15_Sanseorganer#Øjne|15.2.2]] || 
| ører  || 46 || [[3_Indlæggelsesnotatet#Ører|3.2.5]] || 
| øresusen  || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || 
| ørevoks  || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || 
| øsofagit  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || 
| øvrige organsystemer  || 39 || [[3_Indlæggelsesnotatet#Øvrige_organsystemer|3.1.8]] || 
#N/A
| Bogstav: Å || 216 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-AA.mp3</html5media>
| åbne spørgsmål  || 20 || [[1_Mødet_mellem_læge_og_patient#Samtaleteknik|1.3]] || 
| åndenød  || 69 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| åndenød  || 84 || [[6_Lunger_og_luftveje#Åndenød_(dyspnø)|6.1.1]] || 
| årebrok  || 124 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| åreforkalkning  || 68 || [[5_Hjertet#|5]] || 
| åreforkalkning  || 179 || [[12_Det_perifere_karsystem#Symptomer|12.1]] || 
